step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,customer_id,account_age_days,high_risk_country,billing_country,is_disposable_email,customer_name,billing_city,email,is_new_device,shipping_billing_mismatch,num_failed_payment_attempts,browser,device_os,device_id,ip_billing_distance_km,hour_of_day,day_index,is_night,account_txn_total,account_txn_index,time_since_last_hours,txn_count_last_24h
38,PAYMENT,5648.86,C405117733,13427.05,7778.19,M784494326,0.0,0.0,0,0,U172827,36,0,VN,0,Joshua Parks,Cameronstad,ohicks@outlook.com,0,0,0,Firefox,iOS,D56400697,417.4,14,1,0,2,0,-1,0
271,TRANSFER,21457.96,C797433215,6102.66,0.0,C881709787,6707.15,28165.11,0,0,U114366,355,0,IN,0,Mark Pace,South Zoeberg,aaron78@icloud.com,0,0,0,Edge,Linux,D78775451,5.1,7,11,0,3,1,77,0
50,CASH_IN,8182.97,C959679572,4860.24,13043.21,C791216962,12564.48,20747.45,0,0,U116343,240,0,PH,0,Jennifer Johnston,Kristopherhaven,jacob09@proton.me,0,0,0,Chrome,Windows,D46987652,760.3,2,2,1,2,0,-1,0
673,CASH_OUT,3679.02,C170811919,27720.96,24041.94,C950982776,15600.28,19279.3,0,0,U79249,352,0,GB,0,Pamela Elliott,Ramosville,elizabethspencer@proton.me,0,0,0,Opera,macOS,D85563275,735.3,1,28,1,1,0,-1,0
320,PAYMENT,4788.97,C250473960,6431.13,1642.16,M220044449,0.0,0.0,0,0,U70018,1121,0,BR,0,Mr. Shannon Todd,New Maryberg,robertsmichael@hotmail.com,1,0,0,Firefox,iOS,D22321393,321.3,8,13,0,2,0,-1,0
148,PAYMENT,4292.34,C897684694,3390.48,0.0,M335474914,0.0,0.0,0,0,U100659,688,0,VN,0,Angela Rodriguez,Oliverchester,tapiacraig@outlook.com,1,0,1,Edge,Windows,D61618887,51.4,4,6,1,2,0,-1,0
537,CASH_OUT,2128.86,C106503264,138082.21,135953.35,C475635117,1992.54,4121.4,0,0,U151543,411,0,US,0,Eduardo Bowers,Maryside,brownchelsey@icloud.com,0,0,0,Chrome,Android,D62152010,114.4,9,22,0,2,1,165,0
378,CASH_OUT,10857.33,C625624479,49916.8,39059.47,C224523477,6465.65,17322.98,0,0,U78488,577,0,DE,0,Christine Lang,East Zachary,brian96@gmail.com,0,0,0,Safari,macOS,D32106990,25.9,18,15,0,1,0,-1,0
383,PAYMENT,11211.09,C587585917,5008.33,0.0,M102077299,0.0,0.0,0,0,U54085,415,0,PH,0,Tabitha Hogan,South Brandon,qhuerta@hotmail.com,0,0,1,Chrome,Windows,D79557391,36.3,23,15,0,3,1,152,0
79,PAYMENT,560.28,C116716823,14967.58,14407.3,M166127393,0.0,0.0,0,0,U43650,99,0,DE,0,Aaron Wood,Willisview,melissarogers@proton.me,0,0,0,Firefox,Linux,D68790617,42.1,7,3,0,3,0,-1,0
467,CASH_OUT,3591.73,C595072298,31085.29,27493.56,C467642994,4836.58,8428.31,0,0,U136965,292,1,ID,0,Teresa Neal,Woodsview,garciamark@icloud.com,0,0,1,Opera,macOS,D56403901,291.6,11,19,0,1,0,-1,0
213,CASH_IN,2380.25,C425511829,1318.9,3699.15,C492560356,99064.14,101444.39,0,0,U53029,139,0,GB,0,William Smith,Lake Brianhaven,gordonjulia@yahoo.com,0,0,0,Edge,Android,D25618124,192.7,21,8,0,2,1,46,0
32,CASH_OUT,2029.58,C171411708,6008.98,3979.4,C722908651,1212.49,3242.07,0,0,U123199,319,0,VN,0,Linda Hudson,Laurafort,melissa76@proton.me,0,0,0,Edge,Windows,D72147112,48.0,8,1,0,1,0,-1,0
353,PAYMENT,5427.0,C275301383,882.42,0.0,M268947353,0.0,0.0,0,0,U130111,141,0,GB,0,Andrew Whitney,Johnland,brennanmark@icloud.com,0,0,1,Edge,Windows,D71898203,37.3,17,14,0,3,2,98,0
351,PAYMENT,23138.28,C641625374,35707.86,12569.58,M747897336,0.0,0.0,0,0,U146352,1512,0,VN,0,Laura Kelly,Ayersbury,xjohnson@icloud.com,0,0,1,Chrome,iOS,D20045583,166.4,15,14,0,1,0,-1,0
542,CASH_IN,14369.9,C584234497,32184.41,46554.31,C551931064,6917.17,21287.07,0,0,U14906,1292,0,GB,0,Adam Johnson,New Danaview,jamie74@icloud.com,0,0,0,Firefox,Android,D39059202,36.8,14,22,0,1,0,-1,0
277,CASH_OUT,2148.47,C714009166,1079.71,0.0,C687128858,7433.29,9581.76,0,0,U179505,299,0,FR,0,Angel Ali,Armstronghaven,jroberts@hotmail.com,0,0,0,Safari,macOS,D97813976,133.4,13,11,0,1,0,-1,0
621,CASH_OUT,4354.76,C137384625,1488.08,0.0,C424900426,10188.32,14543.08,0,0,U142168,698,0,FR,0,Johnny Rodriguez,Tarachester,sberg@hotmail.com,0,0,0,Edge,Android,D94017561,202.6,21,25,0,1,0,-1,0
592,CASH_OUT,3499.83,C239568535,2616.86,0.0,C915500465,10053.98,13553.81,0,0,U198475,154,0,VN,0,Tyler Dillon,East Heather,richardgillespie@outlook.com,0,0,1,Edge,Windows,D89323157,83.8,16,24,0,2,0,-1,0
227,CASH_OUT,3892.04,C105811420,16143.96,12251.92,C146472390,47828.17,51720.21,0,0,U108318,130,1,RU,0,Jacob Williams,Juliafurt,ncrosby@outlook.com,0,0,0,Chrome,Android,D35778733,364.6,11,9,0,1,0,-1,0
462,CASH_IN,1156.82,C843374136,24807.34,25964.16,C498941943,2595.84,3752.66,0,0,U155187,251,0,BR,1,Tina Larsen,North Alexandraton,whitakermichelle@10minutemail.com,0,0,1,Firefox,Android,D84474223,294.6,6,19,0,1,0,-1,0
74,CASH_OUT,5948.82,C552357493,5862.44,0.0,C904589408,1973.78,7922.6,0,0,U60699,186,0,FR,0,Melissa Cervantes,North Jennifer,tmarquez@proton.me,0,1,0,Chrome,iOS,D60240553,768.3,2,3,1,1,0,-1,0
679,CASH_IN,2842.79,C916251522,38788.01,41630.8,C125144603,1449.13,4291.92,0,0,U44942,62,0,IN,0,Steven Carter,East Amberview,bsanchez@outlook.com,0,0,0,Firefox,iOS,D71819721,56.6,7,28,0,1,0,-1,0
354,CASH_OUT,2167.84,C723539449,26142.48,23974.64,C863926568,25691.83,27859.67,0,0,U96407,668,0,IN,0,Molly Russell,Paulburgh,evansrose@hotmail.com,0,0,1,Safari,Windows,D22683797,81.1,18,14,0,2,1,59,0
569,CASH_IN,361.98,C154330219,17635.36,17997.34,C692749486,2881.65,3243.63,0,0,U126305,184,0,DE,0,Thomas Miller,Kimberlyberg,walkerbrittany@icloud.com,0,0,0,Chrome,Linux,D42880857,59.8,17,23,0,1,0,-1,0
141,CASH_OUT,814.78,C346577944,5308.69,4493.91,C424580440,4456.24,5271.02,0,0,U92964,144,0,US,0,Jesus Brown,South Kristenfort,charleshernandez@outlook.com,0,0,0,Opera,Android,D40121296,137.2,21,5,0,2,0,-1,0
346,PAYMENT,8843.44,C114578327,16714.15,7870.71,M585193506,0.0,0.0,0,0,U115289,712,0,PH,0,Catherine Snow,Andersonberg,jwells@proton.me,0,0,0,Safari,Windows,D27375486,53.7,10,14,0,2,0,-1,0
351,PAYMENT,701.92,C145334039,7297.52,6595.6,M356284174,0.0,0.0,0,0,U49150,209,0,DE,0,Antonio James,Lake Katherine,suttoncarlos@icloud.com,0,0,0,Firefox,macOS,D26639214,159.7,15,14,0,2,1,249,0
389,PAYMENT,524.61,C552065707,12777.28,12252.67,M242189708,0.0,0.0,0,0,U169459,142,0,DE,0,Dennis Reed,Boyerborough,brett60@gmail.com,0,0,0,Firefox,Android,D11835033,201.6,5,16,1,2,1,337,0
42,CASH_OUT,3411.88,C676868986,1091.43,0.0,C858891096,1280.24,4692.12,0,0,U51960,678,0,GB,0,Mary Jones,South Donnaberg,theresalandry@outlook.com,0,1,0,Firefox,Windows,D55710573,299.0,18,1,0,1,0,-1,0
94,CASH_OUT,22712.37,C321917944,22499.08,0.0,C940001242,23529.64,46242.01,0,0,U24026,622,1,CN,0,Heather Crawford,New Wendy,laura55@gmail.com,0,0,0,Edge,iOS,D87554743,485.4,22,3,0,1,0,-1,0
493,CASH_OUT,8650.29,C207542010,5914.93,0.0,C848317983,4937.5,13587.79,0,0,U32626,241,0,BR,0,Ernest Davis,New Antonioview,kari67@yahoo.com,0,0,0,Opera,Linux,D27315217,97.0,13,20,0,1,0,-1,0
441,CASH_OUT,426.35,C237955557,18966.0,18539.65,C454757467,2709.73,3136.08,0,0,U54900,2726,0,GB,0,Frederick Smith,East Joseview,thomascrawford@proton.me,0,0,1,Edge,Android,D16885115,35.9,9,18,0,3,0,-1,0
395,CASH_IN,3839.94,C902354983,2956.55,6796.49,C244404837,28933.36,32773.3,0,0,U178706,725,0,BR,0,Benjamin Johnson,Davidport,rwagner@outlook.com,0,0,0,Edge,macOS,D50958470,69.3,11,16,0,2,0,-1,0
510,CASH_IN,170.19,C341886404,42455.67,42625.86,C736310989,5483.78,5653.97,0,0,U143100,879,0,FR,0,Thomas Davis,Hendersonfurt,myersmichele@yahoo.com,0,0,2,Safari,Linux,D80593377,177.4,6,21,0,2,0,-1,0
635,CASH_IN,1258.81,C932962317,1240.9,2499.71,C934915540,41895.12,43153.93,0,0,U173240,561,0,PH,0,Chloe Morton,Jamesside,nmartinez@hotmail.com,0,1,0,Edge,Android,D53590424,30.1,11,26,0,1,0,-1,0
361,DEBIT,3294.04,C735607218,7019.11,3725.07,C973161391,45750.38,49044.42,0,0,U95010,927,0,IN,0,Craig Collins,Jacksonfort,sanchezrobert@outlook.com,0,0,1,Firefox,macOS,D63529801,79.9,1,15,1,2,1,72,0
239,PAYMENT,306.83,C598231309,19317.74,19010.91,M837348279,0.0,0.0,0,0,U104134,127,0,GB,0,Michelle Nguyen,North Richard,vgarcia@yahoo.com,0,0,0,Chrome,Linux,D55393471,373.1,23,9,0,2,0,-1,0
552,PAYMENT,31191.59,C702473884,3800.94,0.0,M929082812,0.0,0.0,0,0,U67056,958,0,PH,0,Alejandro Romero,New Monica,zhoward@yahoo.com,0,0,1,Chrome,Windows,D27602442,213.4,0,23,1,2,1,328,0
588,CASH_IN,2321.92,C400303167,72335.41,74657.33,C183301798,2226.94,4548.86,0,0,U179734,163,0,PH,1,Shane Thompson,East Michaelburgh,katherinethompson@guerrillamail.com,0,0,0,Samsung Internet,Android,D71656053,119.8,12,24,0,1,0,-1,0
133,CASH_IN,1892.1,C690881341,30771.63,32663.73,C100039283,1815.83,3707.93,0,0,U4887,118,0,PH,0,Mary Williams,Lake Dawnton,mmercer@yahoo.com,0,0,0,Firefox,Linux,D56278751,295.5,13,5,0,1,0,-1,0
422,CASH_IN,5252.33,C333124087,6465.55,11717.88,C206608351,35506.53,40758.86,0,0,U30501,253,0,US,1,Kevin Holmes,South Taylor,grayjames@mailinator.com,0,0,0,Samsung Internet,Android,D81191052,164.9,14,17,0,1,0,-1,0
282,CASH_OUT,1396.38,C463461308,14788.31,13391.93,C841229659,8286.71,9683.09,0,0,U31721,264,0,GB,0,Allison Berry,Jonesstad,longcraig@outlook.com,0,0,0,Edge,Linux,D81302670,215.5,18,11,0,1,0,-1,0
557,PAYMENT,1072.31,C245694185,5008.8,3936.49,M348390065,0.0,0.0,0,0,U162424,64,0,DE,1,Angela Lewis,East Jessica,johnsonjustin@tempmail.com,1,0,0,Safari,Windows,D19458974,59.5,5,23,1,3,1,58,0
682,PAYMENT,1568.65,C396393611,49400.74,47832.09,M251890038,0.0,0.0,0,0,U32092,727,0,BR,0,Sharon Sanchez,Craigfort,maypatrick@yahoo.com,0,0,0,Opera,iOS,D52749699,256.3,10,28,0,2,1,113,0
144,CASH_OUT,306.12,C698243532,21482.98,21176.86,C295802025,5302.46,5608.58,0,0,U167422,124,1,RU,0,Ethan Bender,South Larry,mark88@icloud.com,0,0,0,Safari,Android,D80629827,312.4,0,6,1,3,1,143,0
57,PAYMENT,1951.59,C659740090,21745.4,19793.81,M442619295,0.0,0.0,0,0,U45296,218,0,FR,0,Donald Mills,West Kimberly,colemanjeffrey@hotmail.com,0,0,0,Opera,Windows,D57827709,1867.3,9,2,0,1,0,-1,0
131,CASH_OUT,5910.28,C931294347,3845.29,0.0,C675041812,56130.83,62041.11,0,0,U36043,705,0,GB,0,James Stafford,Tinafort,megan69@gmail.com,0,0,0,Safari,Windows,D25980803,99.5,11,5,0,2,0,-1,0
136,CASH_IN,10974.02,C690798236,2549.57,13523.59,C263575625,25945.38,36919.4,0,0,U167042,405,1,ID,0,Nicholas Dyer,Christinatown,brianlam@outlook.com,0,0,0,Samsung Internet,Linux,D26077699,227.0,16,5,0,1,0,-1,0
72,PAYMENT,1560.08,C980507845,4802.03,3241.95,M319417018,0.0,0.0,0,0,U87859,1481,0,PH,0,James Kline,Lake Cynthiaberg,jacksonjim@yahoo.com,0,0,1,Samsung Internet,Android,D87526398,236.7,0,3,1,1,0,-1,0
303,PAYMENT,481.92,C615349076,1172.9,690.98,M414901708,0.0,0.0,0,0,U121760,121,0,IN,1,James Spears,Mercadoton,jason86@10minutemail.com,0,0,0,Samsung Internet,Android,D75285880,40.2,15,12,0,1,0,-1,0
287,PAYMENT,4838.01,C211690215,10264.27,5426.26,M996202009,0.0,0.0,0,0,U177386,294,0,IN,0,Natasha Schmitt,Cherryshire,howardjeremy@outlook.com,0,0,0,Edge,Windows,D24142140,317.4,23,11,0,1,0,-1,0
597,PAYMENT,38360.01,C467481332,8305.14,0.0,M556222564,0.0,0.0,0,0,U78443,164,0,FR,0,Melissa Ramirez,Lake Jessicabury,simpsonjames@hotmail.com,0,0,0,Edge,iOS,D76131184,149.9,21,24,0,1,0,-1,0
503,CASH_OUT,124.72,C154575747,792.94,668.22,C411260182,6726.98,6851.7,0,0,U103693,348,0,BR,0,Brenda Cox,Christopherland,novakderek@outlook.com,1,0,0,Safari,Android,D52125356,147.8,23,20,0,1,0,-1,0
282,PAYMENT,3227.45,C436289011,8196.38,4968.93,M114896489,0.0,0.0,0,0,U23616,106,0,VN,0,Kevin Mitchell,Buchanantown,mcdonaldderek@outlook.com,0,0,0,Opera,macOS,D18807503,49.5,18,11,0,3,0,-1,0
459,CASH_IN,2544.15,C611741528,4060.84,6604.99,C441661481,17647.49,20191.64,0,0,U75944,96,0,GB,0,Kevin Robinson,New Sarahville,annaelliott@hotmail.com,1,0,0,Samsung Internet,macOS,D89709457,509.4,3,19,1,1,0,-1,0
539,CASH_OUT,1358.0,C682020147,4382.52,3024.52,C427879826,5547.15,6905.15,0,0,U9513,383,0,IN,0,Maurice Gardner,North Brandyshire,christopherperry@proton.me,1,0,0,Samsung Internet,iOS,D63025589,173.5,11,22,0,1,0,-1,0
476,CASH_OUT,6304.57,C325948442,2933.25,0.0,C858775238,3429.34,9733.91,0,0,U34299,145,0,VN,0,Jennifer Rich,West Laura,darren50@yahoo.com,0,0,0,Firefox,Windows,D81481786,195.2,20,19,0,2,0,-1,0
625,PAYMENT,798.37,C476001894,17463.42,16665.05,M927688167,0.0,0.0,0,0,U175390,418,0,VN,0,Jennifer Webb,West Tina,umartinez@yahoo.com,0,0,2,Edge,Windows,D25763281,84.3,1,26,1,2,1,423,0
52,CASH_IN,5243.07,C884243755,1052.17,6295.24,C568229393,1217.13,6460.2,0,0,U110173,526,0,DE,0,Danielle Pena,Adamshaven,yodercynthia@icloud.com,0,0,0,Samsung Internet,Windows,D84823009,301.9,4,2,1,1,0,-1,0
549,TRANSFER,1810.29,C321916126,1315.86,0.0,C871125919,258019.59,259829.88,0,0,U176616,724,0,FR,0,Matthew Jackson,Bernardborough,thorntonelizabeth@proton.me,0,0,2,Samsung Internet,Linux,D17331606,50.9,21,22,0,1,0,-1,0
666,CASH_OUT,4073.49,C429361956,15992.74,11919.25,C788816457,487.62,4561.11,0,0,U80084,421,0,GB,0,Tim Klein,Joefurt,ianromero@gmail.com,0,0,0,Firefox,Windows,D76590023,30.3,18,27,0,1,0,-1,0
663,PAYMENT,1182.58,C469039185,2143.12,960.54,M806111641,0.0,0.0,0,0,U194519,419,0,VN,0,Cathy Dennis,North Samanthaside,jferrell@proton.me,0,0,0,Firefox,Windows,D15540629,70.1,15,27,0,1,0,-1,0
460,CASH_OUT,3074.33,C284035773,2814.49,0.0,C466784648,24541.54,27615.87,0,0,U170793,1548,0,DE,0,Lori Miller,Port Jeanette,sgarcia@icloud.com,0,0,2,Safari,macOS,D85920417,43.6,4,19,1,1,0,-1,0
272,CASH_OUT,346.13,C792942210,15712.92,15366.79,C353612878,25454.3,25800.43,0,0,U189324,268,0,GB,0,Lauren Martinez,Lake Teresa,dickersonjeremy@gmail.com,0,0,1,Chrome,Linux,D74188770,167.1,8,11,0,1,0,-1,0
36,CASH_OUT,2686.52,C305318121,21205.15,18518.63,C655668942,3205.32,5891.84,0,0,U142507,786,0,BR,0,Deborah Beard,Cookshire,watsonmadison@outlook.com,0,0,0,Firefox,macOS,D48804022,176.6,12,1,0,1,0,-1,0
89,CASH_OUT,512.49,C274994284,8910.57,8398.08,C108493166,25619.96,26132.45,0,0,U73987,235,0,GB,0,Amy Obrien,East Amber,etorres@hotmail.com,0,0,0,Safari,Linux,D43446363,145.0,17,3,0,3,0,-1,0
231,PAYMENT,98418.94,C412475866,1275.15,0.0,M645390309,0.0,0.0,0,0,U159811,1042,0,VN,0,Robert Watkins,Deanburgh,dawsonvincent@proton.me,0,0,3,Firefox,Android,D10084423,1078.8,15,9,0,1,0,-1,0
154,CASH_OUT,7757.16,C636105834,17033.12,9275.96,C580795562,4056.97,11814.13,0,0,U190754,582,0,GB,0,Amy Burnett,Richardside,ellisaaron@outlook.com,0,0,2,Samsung Internet,macOS,D55067596,140.1,10,6,0,2,0,-1,0
334,PAYMENT,2373.01,C502954381,7739.51,5366.5,M980753320,0.0,0.0,0,0,U22627,3650,0,US,0,Jessica Cortez,West Alison,michaelhicks@outlook.com,0,1,0,Chrome,Linux,D10473034,79.4,22,13,0,2,0,-1,0
70,PAYMENT,1292.53,C942809250,20369.37,19076.84,M989052247,0.0,0.0,0,0,U179799,75,0,FR,0,Holly Garcia,New Hectorport,courtneylin@hotmail.com,0,0,0,Firefox,Linux,D86428998,1055.6,22,2,0,1,0,-1,0
219,CASH_OUT,2784.85,C469040172,4984.34,2199.49,C752842094,11487.69,14272.54,0,0,U91991,376,0,BR,0,Henry Lambert,West Staceyburgh,ana09@yahoo.com,0,0,0,Opera,macOS,D50842044,57.7,3,9,1,1,0,-1,0
539,TRANSFER,5754.94,C979593624,9371.01,3616.07,C321207286,3773.91,9528.85,0,0,U183695,260,0,GB,0,Matthew Moore,Lopezville,terri06@hotmail.com,1,0,0,Samsung Internet,iOS,D77361516,42.0,11,22,0,1,0,-1,0
247,CASH_OUT,109008.14,C135003408,1150.21,0.0,C653254940,6575.92,115584.06,0,0,U37287,1122,0,US,0,Shirley Smith MD,Wheelerberg,whitenoah@gmail.com,0,0,0,Samsung Internet,Android,D84209281,29.7,7,10,0,2,0,-1,0
494,PAYMENT,29121.98,C228018026,28039.05,0.0,M591697025,0.0,0.0,0,0,U43542,74,1,NG,0,Kathleen Floyd,Robertsmouth,jesse25@icloud.com,0,0,0,Chrome,iOS,D28698129,30.0,14,20,0,1,0,-1,0
137,PAYMENT,596.31,C100484480,74881.35,74285.04,M383034865,0.0,0.0,0,0,U104157,343,0,DE,0,Holly Gonzalez,Lake Traceyborough,gloriaandrews@hotmail.com,0,0,0,Opera,Windows,D19078541,679.7,17,5,0,1,0,-1,0
356,CASH_IN,23612.18,C865999735,3988.18,27600.36,C173791599,54026.13,77638.31,0,0,U88326,287,0,GB,0,Laura Cooley,Port Veronicaview,dburnett@proton.me,1,0,1,Samsung Internet,Linux,D55637904,112.1,20,14,0,3,1,248,0
140,PAYMENT,12159.95,C242622997,21284.26,9124.31,M718893925,0.0,0.0,0,0,U51612,146,0,VN,0,James Callahan,West Sarahbury,gregory47@yahoo.com,0,0,0,Safari,iOS,D23138252,216.4,20,5,0,2,0,-1,0
450,PAYMENT,2497.63,C708755963,18880.89,16383.26,M187312758,0.0,0.0,0,0,U76152,200,0,FR,0,Deanna Wise,Brewerhaven,allen42@yahoo.com,0,0,0,Firefox,macOS,D41394566,37.2,18,18,0,2,0,-1,0
731,CASH_OUT,208.15,C510565135,7812.12,7603.97,C580674794,1853.52,2061.67,0,0,U170253,221,0,DE,0,Ronald Jordan,Reedton,davidlewis@hotmail.com,0,0,4,Edge,iOS,D27033304,74.3,11,30,0,2,1,504,0
279,PAYMENT,3163.74,C650550054,9459.78,6296.04,M638470282,0.0,0.0,0,0,U71986,131,0,BR,0,Laura Myers,New Carolynhaven,elizabethsimmons@outlook.com,0,0,1,Samsung Internet,macOS,D67938561,204.9,15,11,0,1,0,-1,0
698,CASH_OUT,2782.25,C265357811,30203.88,27421.63,C967888458,5086.75,7869.0,0,0,U129228,755,0,FR,0,Heather Martin,Zavalaview,dbriggs@yahoo.com,0,0,0,Firefox,iOS,D30912629,105.6,2,29,1,2,1,464,0
368,CASH_OUT,68200.39,C560993595,4844.51,0.0,C866769509,1047.26,69247.65,0,0,U181172,470,0,IN,0,Shawn Erickson,Port Heidiview,moradavid@gmail.com,0,0,0,Firefox,Android,D23487349,144.5,8,15,0,2,1,295,0
186,CASH_OUT,10878.06,C189807320,7353.92,0.0,C435591166,1176.17,12054.23,0,0,U31842,256,0,US,0,Gabriel Murray,North Ronaldland,christina81@outlook.com,0,0,0,Safari,iOS,D92055501,172.3,18,7,0,1,0,-1,0
372,CASH_IN,9746.17,C843192130,17162.54,26908.71,C101921166,17914.18,27660.35,0,0,U171920,484,0,VN,0,Lisa Meyer,North Carolynberg,holmesroy@proton.me,0,0,1,Safari,Windows,D16505739,1197.5,12,15,0,1,0,-1,0
23,CASH_OUT,1500.68,C605972647,5983.85,4483.17,C629809863,6592.64,8093.32,0,0,U14180,99,0,PH,0,Joe Nunez,New Stephanieshire,kellydominique@proton.me,0,1,0,Edge,macOS,D21194693,13.8,23,0,0,2,0,-1,0
609,CASH_IN,36641.13,C596440756,2453.06,39094.19,C655868659,13331.04,49972.17,0,0,U164348,125,0,US,0,Joshua Gates,Lake James,tamara58@hotmail.com,0,1,0,Samsung Internet,Linux,D58652714,90.3,9,25,0,2,1,139,0
239,PAYMENT,2257.43,C839232317,22926.39,20668.96,M407764615,0.0,0.0,0,0,U807,370,0,BR,0,Christopher Booker MD,West Kevinport,marierosales@gmail.com,0,0,0,Opera,iOS,D48844924,438.1,23,9,0,1,0,-1,0
491,CASH_OUT,2894.63,C536738300,7830.45,4935.82,C884411597,1030.16,3924.79,0,0,U144818,1055,0,DE,0,Melissa Zamora,New Jill,tinarose@yahoo.com,1,0,0,Samsung Internet,Windows,D92550318,103.1,11,20,0,1,0,-1,0
376,CASH_IN,2343.61,C851066107,7201.61,9545.22,C520132850,3475.05,5818.66,0,0,U107078,1171,0,PH,0,Ashley Meyer,Smithberg,scottrobert@yahoo.com,0,0,0,Samsung Internet,Windows,D33896773,88.1,16,15,0,1,0,-1,0
430,PAYMENT,16898.88,C131196037,5005.18,0.0,M503814305,0.0,0.0,0,0,U42972,635,0,DE,0,Travis Khan,Brownshire,cynthia06@outlook.com,0,0,0,Safari,Android,D77357103,118.1,22,17,0,2,0,-1,0
430,PAYMENT,18513.43,C687883219,23333.52,4820.09,M489817631,0.0,0.0,0,0,U96560,204,0,IN,0,Douglas Sandoval,New Erica,rrodriguez@hotmail.com,0,0,1,Edge,Linux,D93826414,1230.2,22,17,0,1,0,-1,0
258,CASH_IN,435.24,C565378227,2319.24,2754.48,C308393645,9286.75,9721.99,0,0,U134179,160,0,GB,0,William Nolan,Jonhaven,jennifer98@proton.me,0,0,1,Samsung Internet,iOS,D47890007,79.3,18,10,0,1,0,-1,0
362,CASH_OUT,232.27,C211866011,22376.55,22144.28,C136437580,5454.69,5686.96,0,0,U100336,686,0,IN,0,Daniel Anderson,Wellsland,christine15@proton.me,0,0,1,Safari,Linux,D49460473,193.1,2,15,1,2,1,210,0
664,CASH_IN,2978.0,C779372524,22778.52,25756.52,C869885398,667.85,3645.85,0,0,U95270,3364,0,DE,0,Kathleen Welch,Williamsview,adam87@hotmail.com,1,0,0,Safari,iOS,D68622512,131.1,16,27,0,1,0,-1,0
330,CASH_OUT,2590.54,C566220902,10356.11,7765.57,C129325038,4715.24,7305.78,0,0,U57126,497,0,IN,0,Angel Peterson,South Crystal,jenkinsnicholas@outlook.com,0,0,0,Opera,macOS,D55764718,1467.0,18,13,0,2,0,-1,0
367,CASH_IN,6214.68,C172017221,21186.37,27401.05,C955766374,325.48,6540.16,0,0,U31517,124,0,US,0,Geoffrey Lloyd,Port Monica,lucas14@outlook.com,1,0,0,Opera,Windows,D38485357,29.1,7,15,0,1,0,-1,0
516,CASH_OUT,3495.74,C654151244,2995.29,0.0,C122883957,21476.46,24972.2,0,0,U177986,276,0,IN,0,Jessica Dickson,Christopherstad,timothyhall@yahoo.com,0,1,0,Edge,macOS,D60559429,142.0,12,21,0,2,0,-1,0
251,CASH_IN,3301.97,C296275724,69652.83,72954.8,C745733473,8727.03,12029.0,0,0,U39737,490,0,BR,0,Corey Smith,Lake Cynthiafurt,kvaughn@hotmail.com,0,0,0,Chrome,Linux,D39556452,272.2,11,10,0,1,0,-1,0
386,CASH_IN,2624.52,C642891316,26151.39,28775.91,C109087862,11507.74,14132.26,0,0,U85486,408,0,IN,0,Maria Rivera,Kingborough,cgallegos@gmail.com,0,0,0,Chrome,iOS,D27464275,559.6,2,16,1,1,0,-1,0
627,CASH_IN,3803.07,C226188108,11868.83,15671.9,C803040557,15119.89,18922.96,0,0,U73629,2153,0,BR,0,Deborah Johnson,Coxfurt,christophercuevas@icloud.com,1,0,0,Chrome,macOS,D69353928,384.7,3,26,1,1,0,-1,0
80,PAYMENT,2554.48,C856031771,5536.13,2981.65,M223606968,0.0,0.0,0,0,U147942,374,0,PH,0,Angela Jones,Vasquezburgh,rhodesjennifer@gmail.com,0,1,1,Safari,Windows,D56360336,160.1,8,3,0,1,0,-1,0
679,CASH_OUT,2100.4,C136954204,9971.97,7871.57,C693799668,3523.1,5623.5,0,0,U104939,61,0,IN,1,Amy Lopez,Joanneburgh,middletondavid@10minutemail.com,0,0,0,Samsung Internet,iOS,D24263662,188.4,7,28,0,1,0,-1,0
81,PAYMENT,192.45,C961175387,87817.31,87624.86,M326849654,0.0,0.0,0,0,U79966,47,0,IN,0,Theresa Gomez,Castilloside,kellyobrien@proton.me,1,0,1,Chrome,iOS,D21134808,28.3,9,3,0,1,0,-1,0
720,CASH_OUT,11812.22,C526849525,3731.49,0.0,C376678652,2063.1,13875.32,0,0,U58316,320,0,GB,0,Jacqueline Harvey,New Andrewmouth,christinegreen@yahoo.com,0,0,1,Chrome,macOS,D80305422,80.8,0,30,1,1,0,-1,0
710,CASH_OUT,285.09,C252675483,27653.6,27368.51,C630221685,19037.01,19322.1,0,0,U174506,449,0,PH,0,Laura Cooper,New Amytown,brandycooke@outlook.com,0,0,0,Chrome,Linux,D33526023,56.2,14,29,0,1,0,-1,0
156,CASH_OUT,5544.62,C481558272,14645.15,9100.53,C710336484,20835.61,26380.23,0,0,U70775,938,0,FR,0,Bryce Flores,Lake Donna,coreyalvarez@icloud.com,0,0,0,Chrome,Linux,D32215090,114.7,12,6,0,1,0,-1,0
493,CASH_IN,30244.11,C418950730,600.97,30845.08,C709397142,12210.03,42454.14,0,0,U37848,156,0,PH,0,Angela Rogers,West Jamie,evansjessica@gmail.com,0,1,0,Safari,iOS,D63539125,55.0,13,20,0,1,0,-1,0
